top_speed_kmh,battery_capacity_kwh,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,towing_capacity_kg,cargo_volume_l,seats,length_mm,width_mm,height_mm,battery_type_Lithium-ion,fast_charge_port_CCS,fast_charge_port_CHAdeMO,drivetrain_AWD,drivetrain_FWD,drivetrain_RWD,segment_A - Mini,segment_B - Compact,segment_C - Medium,segment_D - Large,segment_E - Executive,segment_F - Luxury,segment_G - Sports,segment_I - Luxury,segment_JA - Mini,segment_JB - Compact,segment_JC - Medium,segment_JD - Large,segment_JE - Executive,segment_JF - Luxury,segment_N - Passenger Van,car_body_type_Cabriolet,car_body_type_Coupe,car_body_type_Hatchback,car_body_type_Liftback Sedan,car_body_type_SUV,car_body_type_Sedan,car_body_type_Small Passenger Van,car_body_type_Station/Estate
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.3654001616814874,0.16091954022988508,0.7999999999999999,0.18934911242603547,0.6785714285714285,0.8400000000000001,0.27879269261318507,0.4285714285714285,0.5716783216783217,0.6659574468085108,0.1917808219178081,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.1839080459770115,0.7727272727272726,0.136094674556213,0.6785714285714285,0.8400000000000001,0.27879269261318507,0.4285714285714285,0.5716783216783217,0.6659574468085108,0.1917808219178081,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.42500000000000004,0.5635987590486038,0.009938837920489298,0.26030719482619236,0.10344827586206895,0.6545454545454545,0.2248520710059171,0.4801587301587302,0.8400000000000001,0.27879269261318507,0.4285714285714285,0.5716783216783217,0.6659574468085108,0.1917808219178081,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.3654001616814874,0.12260536398467436,0.8636363636363636,0.18934911242603547,0.6785714285714285,0.8400000000000001,0.27879269261318507,0.4285714285714285,0.5716783216783217,0.6659574468085108,0.1917808219178081,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.14559386973180077,0.8272727272727273,0.14792899408284022,0.6785714285714285,0.8400000000000001,0.27879269261318507,0.4285714285714285,0.5716783216783217,0.6659574468085108,0.1917808219178081,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.17500000000000004,0.38986556359875907,0.01834862385321101,0.1592562651576394,0.1800766283524904,0.3727272727272727,0.34911242603550285,0.32142857142857145,0.4,0.2930897537728356,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.43378995433789935,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.275,0.576008273009307,0.027522935779816515,0.349232012934519,0.2030651340996169,0.5454545454545454,0.2662721893491124,0.3611111111111111,0.4,0.30500397140587765,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.43378995433789935,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.275,0.576008273009307,0.027522935779816515,0.4575586095392077,0.2145593869731801,0.5,0.2603550295857987,0.3611111111111111,0.48000000000000004,0.30500397140587765,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.43378995433789935,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.275,0.576008273009307,0.027522935779816515,0.4575586095392077,0.2145593869731801,0.509090909090909,0.18934911242603547,0.3611111111111111,0.48000000000000004,0.30500397140587765,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.43378995433789935,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.17500000000000004,0.38986556359875907,0.01834862385321101,0.1592562651576394,0.1915708812260536,0.34545454545454546,0.34911242603550285,0.32142857142857145,0.4,0.2930897537728356,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.46118721461187207,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.275,0.576008273009307,0.027522935779816515,0.349232012934519,0.2298850574712643,0.5181818181818182,0.2662721893491124,0.3611111111111111,0.4,0.2930897537728356,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.46118721461187207,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
